Index,Dist. Route (m),Elev. Lidar (ft),Elev. Lidar (m)
2398,23980,147.2325551,44.8764828
2399,23990,144.8099905,44.13808512
2400,24000,142.3865762,43.39942844
2401,24010,139.9364953,42.65264377
2402,24020,137.4979995,41.90939025
2403,24030,134.995552,41.14664425
2404,24040,132.6197211,40.42249098
2405,24050,130.3493424,39.73047957
2406,24060,138.8987276,42.33633218
2407,24070,125.9629081,38.39349438
2408,24080,124.5478961,37.96219873
2409,24090,142.4705719,43.42503031
2410,24100,122.4094911,37.31041289
2411,24110,134.8899579,41.11445917
2412,24120,121.5304325,37.04247581
2413,24130,121.0524727,36.89679369
2414,24140,120.9178918,36.85577342
2415,24150,119.7952395,36.51358899
2416,24160,119.0852611,36.2971876
2417,24170,118.3890528,36.08498328
2418,24180,117.5122712,35.81774025
2419,24190,116.8404651,35.61297376
2420,24200,116.1643803,35.40690311
2421,24210,115.13692,35.09373321
2422,24220,116.575716,35.53227824
2423,24230,111.3868622,33.9507156
2424,24240,109.0757943,33.24630212
2425,24250,106.5018694,32.4617698
2426,24260,109.6166802,33.41116413
2427,24270,101.644192,30.98114974
2428,24280,99.23837256,30.24785596
2429,24290,96.65389463,29.46010708
2430,24300,94.21945368,28.71808948
2431,24310,91.82900566,27.98948093
2432,24320,89.69790886,27.33992262
2433,24330,87.45420775,26.65604252
2434,24340,85.40189569,26.03049781
2435,24350,83.65008699,25.49654651
2436,24360,82.27753212,25.07819179
2437,24370,81.05278217,24.70488801
2438,24380,80.05219225,24.3999082
2439,24390,83.60750459,25.4835674
2440,24400,89.90996714,27.40455798
2441,24410,77.47974016,23.6158248
2442,24420,76.3283546,23.26488248
2443,24430,74.88405718,22.82466063
2444,24440,73.18004207,22.30527682
2445,24450,71.24060809,21.71413735
2446,24460,69.09054257,21.05879738
2447,24470,66.85137648,20.37629955
2448,24480,79.91739245,24.35882122
2449,24490,62.25683002,18.97588179
2450,24500,59.96179173,18.27635412
2451,24510,57.67692173,17.57992574
2452,24520,55.3754291,16.87843079
2453,24530,53.0562094,16.17153262
2454,24540,50.74909417,15.4683239
2455,24550,60.50352667,18.44147493
2456,24560,46.05654582,14.03803517
2457,24570,59.75689563,18.21390179
2458,24580,41.89775886,12.7704369
2459,24590,40.06570434,12.21202668
2460,24600,38.39896223,11.70400369
2461,24610,36.81940199,11.22255373
2462,24620,35.12340903,10.70561507
2463,24630,34.62711398,10.55434434
2464,24640,31.80654707,9.694635548
2465,24650,30.16572812,9.19451393
2466,24660,29.56420526,9.011169762
2467,24670,63.89076501,19.47390517
2468,24680,29.2077024,8.902507691
2469,24690,29.00135526,8.839613085
2470,24700,28.90618344,8.810604714
2471,24710,28.64329369,8.730475917
2472,24720,28.41331255,8.660377665
2473,24730,28.16875318,8.585835969
2474,24740,27.92223449,8.510697072
2475,24750,27.78378253,8.468496914
2476,24760,27.71130933,8.446407084
2477,24770,36.55932763,11.14328306
2478,24780,27.40248773,8.352278259
2479,24790,27.25870948,8.308454648
2480,24800,27.07130479,8.251333699
2481,24810,26.94147147,8.211760504
2482,24820,26.77860746,8.162119552
2483,24830,26.64957682,8.122791014
2484,24840,26.37783129,8.039962978
2485,24850,26.20101148,7.986068299
2486,24860,26.02875896,7.933565731
2487,24870,25.83887497,7.875689089
2488,24880,25.72747021,7.841732919
2489,24890,25.51317326,7.776415208
2490,24900,25.20097743,7.68125792
2491,24910,25.11095463,7.653818972
2492,24920,24.92178059,7.596158722
2493,24930,24.77484634,7.551373165
2494,24940,24.56443358,7.487239356
2495,24950,24.28118095,7.400903953
2496,24960,24.14969533,7.360827137
2497,24970,23.9006374,7.28491428
2498,24980,23.70305072,7.224689861
2499,24990,23.50878769,7.165478489
2500,25000,23.36149445,7.120583509
2501,25010,23.5596112,7.180969493
2502,25020,40.46759286,12.33452231
2503,25030,22.80899889,6.952182862
2504,25040,22.63399317,6.898841119
2505,25050,22.4653208,6.847429779
2506,25060,24.37558428,7.42967809
2507,25070,22.08893532,6.732707485
2508,25080,21.92244817,6.681962201
2509,25090,21.74512188,6.627913149
2510,25100,21.54493801,6.566897104
2511,25110,21.3664347,6.512489297
2512,25120,21.18049978,6.455816333
2513,25130,21.03365265,6.411057328
2514,25140,20.87437017,6.362508029
2515,25150,20.70793023,6.311777134
2516,25160,20.52543875,6.25615373
2517,25170,20.326192,6.195423322
2518,25180,20.13020433,6.135686279
2519,25190,19.95457244,6.082153679
2520,25200,19.73806778,6.016163059
2521,25210,19.75162777,6.020296143
2522,25220,19.70068479,6.004768725
2523,25230,21.72571631,6.621998331
2524,25240,20.0374016,6.107400009
2525,25250,20.76430396,6.328959847
2526,25260,19.37986699,5.906983458
2527,25270,28.96079573,8.827250539
2528,25280,19.17077571,5.843252436
2529,25290,19.04945799,5.806274796
2530,25300,18.94415407,5.77417816
2531,25310,18.8739563,5.75278188
2532,25320,18.77738391,5.723346616
2533,25330,18.70776016,5.702125297
2534,25340,18.66137568,5.687987306
2535,25350,18.4447922,5.621972664
2536,25360,18.50449679,5.640170623
2537,25370,18.16858206,5.537783812
2538,25380,18.11222924,5.520607471
2539,25390,17.99649826,5.485332668
2540,25400,17.92311481,5.462965393
2541,25410,17.78202302,5.419960616
2542,25420,17.76184805,5.413811285
2543,25430,27.48722931,8.378107495
2544,25440,17.53167169,5.343653531
2545,25450,17.47338445,5.32588758
